siteID,projectID,sampleID,trailerCountID,trailerID,vehiclePresent,trailerNum,notes,wisconsinPlates,heavyWind,heavyRain,heavyClouds,enteredBy,comments,metadataID,entryFile
AQ_boatLaunch,37,AQ_boatLaunch_20190708_1356_CR_fishscapesCreel.Instantaneous.20190708,AQ_boatLaunch_20190708_1300_CR_fishscapesCreel.Instantaneous.20190708,AQ_boatLaunch_20190708_13:00_CR_fishscapesCreel.Instantaneous.20190708_5,1,5,1 non angler,0,0,0,0,ALK,,fishscapesCreel.Instantaneous.20190708,fishScapes_AQ_2019-07-08.csv
AQ_boatLaunch,37,AQ_boatLaunch_20190708_1356_CR_fishscapesCreel.Instantaneous.20190708,AQ_boatLaunch_20190708_1356_CR_fishscapesCreel.Instantaneous.20190708,AQ_boatLaunch_20190708_13:56_CR_fishscapesCreel.Instantaneous.20190708_1,1,1,departure,1,0,0,0,ALK,,fishscapesCreel.Instantaneous.20190708,fishScapes_AQ_2019-07-08.csv
AQ_boatLaunch,37,AQ_boatLaunch_20190708_1356_CR_fishscapesCreel.Instantaneous.20190708,AQ_boatLaunch_20190708_1356_CR_fishscapesCreel.Instantaneous.20190708,AQ_boatLaunch_20190708_13:56_CR_fishscapesCreel.Instantaneous.20190708_2,1,2,departure,1,0,0,0,ALK,,fishscapesCreel.Instantaneous.20190708,fishScapes_AQ_2019-07-08.csv
AQ_boatLaunch,37,AQ_boatLaunch_20190708_1356_CR_fishscapesCreel.Instantaneous.20190708,AQ_boatLaunch_20190708_1356_CR_fishscapesCreel.Instantaneous.20190708,AQ_boatLaunch_20190708_13:56_CR_fishscapesCreel.Instantaneous.20190708_3,1,3,departure,1,0,0,0,ALK,,fishscapesCreel.Instantaneous.20190708,fishScapes_AQ_2019-07-08.csv
AQ_boatLaunch,37,AQ_boatLaunch_20190708_1356_CR_fishscapesCreel.Instantaneous.20190708,AQ_boatLaunch_20190708_1356_CR_fishscapesCreel.Instantaneous.20190708,AQ_boatLaunch_20190708_13:56_CR_fishscapesCreel.Instantaneous.20190708_4,1,4,departure,1,0,0,0,ALK,,fishscapesCreel.Instantaneous.20190708,fishScapes_AQ_2019-07-08.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190530_2130_CR_fishscapesCreel.Instantaneous.20190530,BOT_boatLaunch_20190530_1320_CR_fishscapesCreel.Instantaneous.20190530,BOT_boatLaunch_20190530_13:20_CR_fishscapesCreel.Instantaneous.20190530_1,1,1,Arrival count: sunny and warm,1,0,0,0,AT,,fishscapesCreel.Instantaneous.20190530,fishScapes_BOT_2019-05-30.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190530_2130_CR_fishscapesCreel.Instantaneous.20190530,BOT_boatLaunch_20190530_1320_CR_fishscapesCreel.Instantaneous.20190530,BOT_boatLaunch_20190530_13:20_CR_fishscapesCreel.Instantaneous.20190530_2,1,2,Arrival count: sunny and warm,1,0,0,0,AT,,fishscapesCreel.Instantaneous.20190530,fishScapes_BOT_2019-05-30.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190530_2130_CR_fishscapesCreel.Instantaneous.20190530,BOT_boatLaunch_20190530_1320_CR_fishscapesCreel.Instantaneous.20190530,BOT_boatLaunch_20190530_13:20_CR_fishscapesCreel.Instantaneous.20190530_3,1,3,Arrival count: sunny and warm,1,0,0,0,AT,,fishscapesCreel.Instantaneous.20190530,fishScapes_BOT_2019-05-30.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190530_2130_CR_fishscapesCreel.Instantaneous.20190530,BOT_boatLaunch_20190530_1400_CR_fishscapesCreel.Instantaneous.20190530,BOT_boatLaunch_20190530_14:00_CR_fishscapesCreel.Instantaneous.20190530_1,1,1,,1,0,0,0,AT,,fishscapesCreel.Instantaneous.20190530,fishScapes_BOT_2019-05-30.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190530_2130_CR_fishscapesCreel.Instantaneous.20190530,BOT_boatLaunch_20190530_1400_CR_fishscapesCreel.Instantaneous.20190530,BOT_boatLaunch_20190530_14:00_CR_fishscapesCreel.Instantaneous.20190530_2,1,2,,1,0,0,0,AT,,fishscapesCreel.Instantaneous.20190530,fishScapes_BOT_2019-05-30.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190530_2130_CR_fishscapesCreel.Instantaneous.20190530,BOT_boatLaunch_20190530_1400_CR_fishscapesCreel.Instantaneous.20190530,BOT_boatLaunch_20190530_14:00_CR_fishscapesCreel.Instantaneous.20190530_3,1,3,,1,0,0,0,AT,,fishscapesCreel.Instantaneous.20190530,fishScapes_BOT_2019-05-30.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190530_2130_CR_fishscapesCreel.Instantaneous.20190530,BOT_boatLaunch_20190530_1500_CR_fishscapesCreel.Instantaneous.20190530,BOT_boatLaunch_20190530_15:00_CR_fishscapesCreel.Instantaneous.20190530_1,1,1,wind picking up,1,0,0,0,AT,,fishscapesCreel.Instantaneous.20190530,fishScapes_BOT_2019-05-30.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190530_2130_CR_fishscapesCreel.Instantaneous.20190530,BOT_boatLaunch_20190530_1500_CR_fishscapesCreel.Instantaneous.20190530,BOT_boatLaunch_20190530_15:00_CR_fishscapesCreel.Instantaneous.20190530_1,1,1,wind picking up,1,0,0,0,AT,,fishscapesCreel.Instantaneous.20190530,fishScapes_BOT_2019-05-30.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190530_2130_CR_fishscapesCreel.Instantaneous.20190530,BOT_boatLaunch_20190530_1600_CR_fishscapesCreel.Instantaneous.20190530,BOT_boatLaunch_20190530_16:00_CR_fishscapesCreel.Instantaneous.20190530_1,0,1,slight wind,,0,0,0,AT,,fishscapesCreel.Instantaneous.20190530,fishScapes_BOT_2019-05-30.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190530_2130_CR_fishscapesCreel.Instantaneous.20190530,BOT_boatLaunch_20190530_1700_CR_fishscapesCreel.Instantaneous.20190530,BOT_boatLaunch_20190530_17:00_CR_fishscapesCreel.Instantaneous.20190530_1,1,1,,1,0,0,0,AT,,fishscapesCreel.Instantaneous.20190530,fishScapes_BOT_2019-05-30.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190530_2130_CR_fishscapesCreel.Instantaneous.20190530,BOT_boatLaunch_20190530_2000_CR_fishscapesCreel.Instantaneous.20190530,BOT_boatLaunch_20190530_20:00_CR_fishscapesCreel.Instantaneous.20190530_1,1,1,1 utility truck,1,0,0,0,AT,,fishscapesCreel.Instantaneous.20190530,fishScapes_BOT_2019-05-30.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190530_2130_CR_fishscapesCreel.Instantaneous.20190530,BOT_boatLaunch_20190530_2000_CR_fishscapesCreel.Instantaneous.20190530,BOT_boatLaunch_20190530_20:00_CR_fishscapesCreel.Instantaneous.20190530_2,1,2,1 utility truck,1,0,0,0,AT,,fishscapesCreel.Instantaneous.20190530,fishScapes_BOT_2019-05-30.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190530_2130_CR_fishscapesCreel.Instantaneous.20190530,BOT_boatLaunch_20190530_2000_CR_fishscapesCreel.Instantaneous.20190530,BOT_boatLaunch_20190530_20:00_CR_fishscapesCreel.Instantaneous.20190530_3,1,3,1 utility truck,1,0,0,0,AT,,fishscapesCreel.Instantaneous.20190530,fishScapes_BOT_2019-05-30.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190530_2130_CR_fishscapesCreel.Instantaneous.20190530,BOT_boatLaunch_20190530_2100_CR_fishscapesCreel.Instantaneous.20190530,BOT_boatLaunch_20190530_21:00_CR_fishscapesCreel.Instantaneous.20190530_1,1,1,1 utility truck,1,0,0,0,AT,,fishscapesCreel.Instantaneous.20190530,fishScapes_BOT_2019-05-30.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190530_2130_CR_fishscapesCreel.Instantaneous.20190530,BOT_boatLaunch_20190530_2130_CR_fishscapesCreel.Instantaneous.20190530,BOT_boatLaunch_20190530_21:30_CR_fishscapesCreel.Instantaneous.20190530_1,0,1,Departure count,,0,0,0,AT,,fishscapesCreel.Instantaneous.20190530,fishScapes_BOT_2019-05-30.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190615_2130_CR_fishscapesCreel.Instantaneous.20190615,BOT_boatLaunch_20190615_1315_CR_fishscapesCreel.Instantaneous.20190615,BOT_boatLaunch_20190615_13:15_CR_fishscapesCreel.Instantaneous.20190615_1,1,1,Arrival count,0,0,0,0,AT,Sunny to partly cloudy. Pleasantly warm in the sun. Winds picked up significantly starting around 15:00. Wind started dying back down after 17:00.,fishscapesCreel.Instantaneous.20190615,fishScapes_BOT_2019-06-15.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190615_2130_CR_fishscapesCreel.Instantaneous.20190615,BOT_boatLaunch_20190615_1400_CR_fishscapesCreel.Instantaneous.20190615,BOT_boatLaunch_20190615_14:00_CR_fishscapesCreel.Instantaneous.20190615_1,1,1,somewhat breezy: chillier in shade,1,0,0,0,AT,Sunny to partly cloudy. Pleasantly warm in the sun. Winds picked up significantly starting around 15:00. Wind started dying back down after 17:00.,fishscapesCreel.Instantaneous.20190615,fishScapes_BOT_2019-06-15.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190615_2130_CR_fishscapesCreel.Instantaneous.20190615,BOT_boatLaunch_20190615_1400_CR_fishscapesCreel.Instantaneous.20190615,BOT_boatLaunch_20190615_14:00_CR_fishscapesCreel.Instantaneous.20190615_2,1,2,somewhat breezy: chillier in shade,0,0,0,0,AT,Sunny to partly cloudy. Pleasantly warm in the sun. Winds picked up significantly starting around 15:00. Wind started dying back down after 17:00.,fishscapesCreel.Instantaneous.20190615,fishScapes_BOT_2019-06-15.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190615_2130_CR_fishscapesCreel.Instantaneous.20190615,BOT_boatLaunch_20190615_1500_CR_fishscapesCreel.Instantaneous.20190615,BOT_boatLaunch_20190615_15:00_CR_fishscapesCreel.Instantaneous.20190615_1,1,1,truck being interviewed: soon to leave. Breeze picking up,0,0,0,0,AT,Sunny to partly cloudy. Pleasantly warm in the sun. Winds picked up significantly starting around 15:00. Wind started dying back down after 17:00.,fishscapesCreel.Instantaneous.20190615,fishScapes_BOT_2019-06-15.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190615_2130_CR_fishscapesCreel.Instantaneous.20190615,BOT_boatLaunch_20190615_1600_CR_fishscapesCreel.Instantaneous.20190615,BOT_boatLaunch_20190615_16:00_CR_fishscapesCreel.Instantaneous.20190615_1,1,1,Breeze/gusts can be strong. Marked sustained winds. ,1,0,0,0,AT,Sunny to partly cloudy. Pleasantly warm in the sun. Winds picked up significantly starting around 15:00. Wind started dying back down after 17:00.,fishscapesCreel.Instantaneous.20190615,fishScapes_BOT_2019-06-15.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190615_2130_CR_fishscapesCreel.Instantaneous.20190615,BOT_boatLaunch_20190615_1600_CR_fishscapesCreel.Instantaneous.20190615,BOT_boatLaunch_20190615_16:00_CR_fishscapesCreel.Instantaneous.20190615_2,1,2,Breeze/gusts can be strong. Marked sustained winds. ,1,0,0,0,AT,Sunny to partly cloudy. Pleasantly warm in the sun. Winds picked up significantly starting around 15:00. Wind started dying back down after 17:00.,fishscapesCreel.Instantaneous.20190615,fishScapes_BOT_2019-06-15.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190615_2130_CR_fishscapesCreel.Instantaneous.20190615,BOT_boatLaunch_20190615_1700_CR_fishscapesCreel.Instantaneous.20190615,BOT_boatLaunch_20190615_17:00_CR_fishscapesCreel.Instantaneous.20190615_1,1,1,Winds still quite strong with a few lulls,1,0,0,0,AT,Sunny to partly cloudy. Pleasantly warm in the sun. Winds picked up significantly starting around 15:00. Wind started dying back down after 17:00.,fishscapesCreel.Instantaneous.20190615,fishScapes_BOT_2019-06-15.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190615_2130_CR_fishscapesCreel.Instantaneous.20190615,BOT_boatLaunch_20190615_1700_CR_fishscapesCreel.Instantaneous.20190615,BOT_boatLaunch_20190615_17:00_CR_fishscapesCreel.Instantaneous.20190615_2,1,2,Winds still quite strong with a few lulls,1,0,0,0,AT,Sunny to partly cloudy. Pleasantly warm in the sun. Winds picked up significantly starting around 15:00. Wind started dying back down after 17:00.,fishscapesCreel.Instantaneous.20190615,fishScapes_BOT_2019-06-15.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190615_2130_CR_fishscapesCreel.Instantaneous.20190615,BOT_boatLaunch_20190615_1700_CR_fishscapesCreel.Instantaneous.20190615,BOT_boatLaunch_20190615_17:00_CR_fishscapesCreel.Instantaneous.20190615_3,1,3,Winds still quite strong with a few lulls,1,0,0,0,AT,Sunny to partly cloudy. Pleasantly warm in the sun. Winds picked up significantly starting around 15:00. Wind started dying back down after 17:00.,fishscapesCreel.Instantaneous.20190615,fishScapes_BOT_2019-06-15.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190615_2130_CR_fishscapesCreel.Instantaneous.20190615,BOT_boatLaunch_20190615_1800_CR_fishscapesCreel.Instantaneous.20190615,BOT_boatLaunch_20190615_18:00_CR_fishscapesCreel.Instantaneous.20190615_1,1,1,A few good gusts but wind dying down,1,0,0,0,AT,Sunny to partly cloudy. Pleasantly warm in the sun. Winds picked up significantly starting around 15:00. Wind started dying back down after 17:00.,fishscapesCreel.Instantaneous.20190615,fishScapes_BOT_2019-06-15.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190615_2130_CR_fishscapesCreel.Instantaneous.20190615,BOT_boatLaunch_20190615_1800_CR_fishscapesCreel.Instantaneous.20190615,BOT_boatLaunch_20190615_18:00_CR_fishscapesCreel.Instantaneous.20190615_2,1,2,A few good gusts but wind dying down,1,0,0,0,AT,Sunny to partly cloudy. Pleasantly warm in the sun. Winds picked up significantly starting around 15:00. Wind started dying back down after 17:00.,fishscapesCreel.Instantaneous.20190615,fishScapes_BOT_2019-06-15.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190615_2130_CR_fishscapesCreel.Instantaneous.20190615,BOT_boatLaunch_20190615_1800_CR_fishscapesCreel.Instantaneous.20190615,BOT_boatLaunch_20190615_18:00_CR_fishscapesCreel.Instantaneous.20190615_3,1,3,A few good gusts but wind dying down,1,0,0,0,AT,Sunny to partly cloudy. Pleasantly warm in the sun. Winds picked up significantly starting around 15:00. Wind started dying back down after 17:00.,fishscapesCreel.Instantaneous.20190615,fishScapes_BOT_2019-06-15.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190615_2130_CR_fishscapesCreel.Instantaneous.20190615,BOT_boatLaunch_20190615_1800_CR_fishscapesCreel.Instantaneous.20190615,BOT_boatLaunch_20190615_18:00_CR_fishscapesCreel.Instantaneous.20190615_4,1,4,A few good gusts but wind dying down,0,0,0,0,AT,Sunny to partly cloudy. Pleasantly warm in the sun. Winds picked up significantly starting around 15:00. Wind started dying back down after 17:00.,fishscapesCreel.Instantaneous.20190615,fishScapes_BOT_2019-06-15.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190615_2130_CR_fishscapesCreel.Instantaneous.20190615,BOT_boatLaunch_20190615_1900_CR_fishscapesCreel.Instantaneous.20190615,BOT_boatLaunch_20190615_19:00_CR_fishscapesCreel.Instantaneous.20190615_1,1,1,1 truck repairing trailer not fishing,1,0,0,0,AT,Sunny to partly cloudy. Pleasantly warm in the sun. Winds picked up significantly starting around 15:00. Wind started dying back down after 17:00.,fishscapesCreel.Instantaneous.20190615,fishScapes_BOT_2019-06-15.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190615_2130_CR_fishscapesCreel.Instantaneous.20190615,BOT_boatLaunch_20190615_1900_CR_fishscapesCreel.Instantaneous.20190615,BOT_boatLaunch_20190615_19:00_CR_fishscapesCreel.Instantaneous.20190615_2,1,2,1 truck repairing trailer not fishing,0,0,0,0,AT,Sunny to partly cloudy. Pleasantly warm in the sun. Winds picked up significantly starting around 15:00. Wind started dying back down after 17:00.,fishscapesCreel.Instantaneous.20190615,fishScapes_BOT_2019-06-15.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190615_2130_CR_fishscapesCreel.Instantaneous.20190615,BOT_boatLaunch_20190615_1900_CR_fishscapesCreel.Instantaneous.20190615,BOT_boatLaunch_20190615_19:00_CR_fishscapesCreel.Instantaneous.20190615_3,1,3,1 truck repairing trailer not fishing,0,0,0,0,AT,Sunny to partly cloudy. Pleasantly warm in the sun. Winds picked up significantly starting around 15:00. Wind started dying back down after 17:00.,fishscapesCreel.Instantaneous.20190615,fishScapes_BOT_2019-06-15.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190615_2130_CR_fishscapesCreel.Instantaneous.20190615,BOT_boatLaunch_20190615_2000_CR_fishscapesCreel.Instantaneous.20190615,BOT_boatLaunch_20190615_20:00_CR_fishscapesCreel.Instantaneous.20190615_1,1,1,1 truck in launch. 1 truck interviewing. Wind picking up again: chilly,1,0,0,0,AT,Sunny to partly cloudy. Pleasantly warm in the sun. Winds picked up significantly starting around 15:00. Wind started dying back down after 17:00.,fishscapesCreel.Instantaneous.20190615,fishScapes_BOT_2019-06-15.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190615_2130_CR_fishscapesCreel.Instantaneous.20190615,BOT_boatLaunch_20190615_2000_CR_fishscapesCreel.Instantaneous.20190615,BOT_boatLaunch_20190615_20:00_CR_fishscapesCreel.Instantaneous.20190615_2,1,2,1 truck in launch. 1 truck interviewing. Wind picking up again: chilly,1,0,0,0,AT,Sunny to partly cloudy. Pleasantly warm in the sun. Winds picked up significantly starting around 15:00. Wind started dying back down after 17:00.,fishscapesCreel.Instantaneous.20190615,fishScapes_BOT_2019-06-15.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190615_2130_CR_fishscapesCreel.Instantaneous.20190615,BOT_boatLaunch_20190615_2000_CR_fishscapesCreel.Instantaneous.20190615,BOT_boatLaunch_20190615_20:00_CR_fishscapesCreel.Instantaneous.20190615_3,1,3,1 truck in launch. 1 truck interviewing. Wind picking up again: chilly,0,0,0,0,AT,Sunny to partly cloudy. Pleasantly warm in the sun. Winds picked up significantly starting around 15:00. Wind started dying back down after 17:00.,fishscapesCreel.Instantaneous.20190615,fishScapes_BOT_2019-06-15.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190615_2130_CR_fishscapesCreel.Instantaneous.20190615,BOT_boatLaunch_20190615_2100_CR_fishscapesCreel.Instantaneous.20190615,BOT_boatLaunch_20190615_21:00_CR_fishscapesCreel.Instantaneous.20190615_1,1,1,,0,0,0,0,AT,Sunny to partly cloudy. Pleasantly warm in the sun. Winds picked up significantly starting around 15:00. Wind started dying back down after 17:00.,fishscapesCreel.Instantaneous.20190615,fishScapes_BOT_2019-06-15.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190615_2130_CR_fishscapesCreel.Instantaneous.20190615,BOT_boatLaunch_20190615_2130_CR_fishscapesCreel.Instantaneous.20190615,BOT_boatLaunch_20190615_21:30_CR_fishscapesCreel.Instantaneous.20190615_1,0,1,Departure count,,0,0,0,AT,Sunny to partly cloudy. Pleasantly warm in the sun. Winds picked up significantly starting around 15:00. Wind started dying back down after 17:00.,fishscapesCreel.Instantaneous.20190615,fishScapes_BOT_2019-06-15.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190624_1330_CR_fishscapesCreel.Instantaneous.20190624,BOT_boatLaunch_20190624_0529_CR_fishscapesCreel.Instantaneous.20190624,BOT_boatLaunch_20190624_05:29_CR_fishscapesCreel.Instantaneous.20190624_1,1,1,Arrival - cloudy with mist,1,0,0,0,CI,,fishscapesCreel.Instantaneous.20190624,fishScapes_BOT_2019-06-24.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190624_1330_CR_fishscapesCreel.Instantaneous.20190624,BOT_boatLaunch_20190624_0529_CR_fishscapesCreel.Instantaneous.20190624,BOT_boatLaunch_20190624_05:29_CR_fishscapesCreel.Instantaneous.20190624_2,1,2,Arrival - cloudy with mist,1,0,0,0,CI,,fishscapesCreel.Instantaneous.20190624,fishScapes_BOT_2019-06-24.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190624_1330_CR_fishscapesCreel.Instantaneous.20190624,BOT_boatLaunch_20190624_0600_CR_fishscapesCreel.Instantaneous.20190624,BOT_boatLaunch_20190624_06:00_CR_fishscapesCreel.Instantaneous.20190624_1,1,1,,1,0,0,0,CI,,fishscapesCreel.Instantaneous.20190624,fishScapes_BOT_2019-06-24.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190624_1330_CR_fishscapesCreel.Instantaneous.20190624,BOT_boatLaunch_20190624_0600_CR_fishscapesCreel.Instantaneous.20190624,BOT_boatLaunch_20190624_06:00_CR_fishscapesCreel.Instantaneous.20190624_2,1,2,,1,0,0,0,CI,,fishscapesCreel.Instantaneous.20190624,fishScapes_BOT_2019-06-24.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190624_1330_CR_fishscapesCreel.Instantaneous.20190624,BOT_boatLaunch_20190624_0700_CR_fishscapesCreel.Instantaneous.20190624,BOT_boatLaunch_20190624_07:00_CR_fishscapesCreel.Instantaneous.20190624_1,1,1,,1,0,0,0,CI,,fishscapesCreel.Instantaneous.20190624,fishScapes_BOT_2019-06-24.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190624_1330_CR_fishscapesCreel.Instantaneous.20190624,BOT_boatLaunch_20190624_0700_CR_fishscapesCreel.Instantaneous.20190624,BOT_boatLaunch_20190624_07:00_CR_fishscapesCreel.Instantaneous.20190624_2,1,2,,1,0,0,0,CI,,fishscapesCreel.Instantaneous.20190624,fishScapes_BOT_2019-06-24.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190624_1330_CR_fishscapesCreel.Instantaneous.20190624,BOT_boatLaunch_20190624_0800_CR_fishscapesCreel.Instantaneous.20190624,BOT_boatLaunch_20190624_08:00_CR_fishscapesCreel.Instantaneous.20190624_1,1,1,,1,0,0,0,CI,,fishscapesCreel.Instantaneous.20190624,fishScapes_BOT_2019-06-24.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190624_1330_CR_fishscapesCreel.Instantaneous.20190624,BOT_boatLaunch_20190624_0800_CR_fishscapesCreel.Instantaneous.20190624,BOT_boatLaunch_20190624_08:00_CR_fishscapesCreel.Instantaneous.20190624_2,1,2,,1,0,0,0,CI,,fishscapesCreel.Instantaneous.20190624,fishScapes_BOT_2019-06-24.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190624_1330_CR_fishscapesCreel.Instantaneous.20190624,BOT_boatLaunch_20190624_0900_CR_fishscapesCreel.Instantaneous.20190624,BOT_boatLaunch_20190624_09:00_CR_fishscapesCreel.Instantaneous.20190624_1,1,1,,1,0,0,0,CI,,fishscapesCreel.Instantaneous.20190624,fishScapes_BOT_2019-06-24.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190624_1330_CR_fishscapesCreel.Instantaneous.20190624,BOT_boatLaunch_20190624_0900_CR_fishscapesCreel.Instantaneous.20190624,BOT_boatLaunch_20190624_09:00_CR_fishscapesCreel.Instantaneous.20190624_2,1,2,,1,0,0,0,CI,,fishscapesCreel.Instantaneous.20190624,fishScapes_BOT_2019-06-24.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190624_1330_CR_fishscapesCreel.Instantaneous.20190624,BOT_boatLaunch_20190624_1000_CR_fishscapesCreel.Instantaneous.20190624,BOT_boatLaunch_20190624_10:00_CR_fishscapesCreel.Instantaneous.20190624_1,1,1,,1,0,0,0,CI,,fishscapesCreel.Instantaneous.20190624,fishScapes_BOT_2019-06-24.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190624_1330_CR_fishscapesCreel.Instantaneous.20190624,BOT_boatLaunch_20190624_1000_CR_fishscapesCreel.Instantaneous.20190624,BOT_boatLaunch_20190624_10:00_CR_fishscapesCreel.Instantaneous.20190624_2,1,2,,1,0,0,0,CI,,fishscapesCreel.Instantaneous.20190624,fishScapes_BOT_2019-06-24.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190624_1330_CR_fishscapesCreel.Instantaneous.20190624,BOT_boatLaunch_20190624_1100_CR_fishscapesCreel.Instantaneous.20190624,BOT_boatLaunch_20190624_11:00_CR_fishscapesCreel.Instantaneous.20190624_1,0,1,,0,0,0,0,CI,,fishscapesCreel.Instantaneous.20190624,fishScapes_BOT_2019-06-24.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190624_1330_CR_fishscapesCreel.Instantaneous.20190624,BOT_boatLaunch_20190624_1200_CR_fishscapesCreel.Instantaneous.20190624,BOT_boatLaunch_20190624_12:00_CR_fishscapesCreel.Instantaneous.20190624_1,1,1,,1,0,0,0,CI,,fishscapesCreel.Instantaneous.20190624,fishScapes_BOT_2019-06-24.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190624_1330_CR_fishscapesCreel.Instantaneous.20190624,BOT_boatLaunch_20190624_1300_CR_fishscapesCreel.Instantaneous.20190624,BOT_boatLaunch_20190624_13:00_CR_fishscapesCreel.Instantaneous.20190624_1,1,1,,1,0,0,0,CI,,fishscapesCreel.Instantaneous.20190624,fishScapes_BOT_2019-06-24.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190624_1330_CR_fishscapesCreel.Instantaneous.20190624,BOT_boatLaunch_20190624_1330_CR_fishscapesCreel.Instantaneous.20190624,BOT_boatLaunch_20190624_13:30_CR_fishscapesCreel.Instantaneous.20190624_1,1,1,Depart,1,0,0,0,CI,,fishscapesCreel.Instantaneous.20190624,fishScapes_BOT_2019-06-24.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190721_1330_CR_fishscapesCreel.Instantaneous.20190721,BOT_boatLaunch_20190721_0541_CR_fishscapesCreel.Instantaneous.20190721,BOT_boatLaunch_20190721_05:41_CR_fishscapesCreel.Instantaneous.20190721_1,0,1,arrival,0,0,0,0,AMK ,,fishscapesCreel.Instantaneous.20190721,fishScapes_BOT_2019-07-21.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190721_1330_CR_fishscapesCreel.Instantaneous.20190721,BOT_boatLaunch_20190721_0600_CR_fishscapesCreel.Instantaneous.20190721,BOT_boatLaunch_20190721_06:00_CR_fishscapesCreel.Instantaneous.20190721_1,0,1,,0,0,0,0,AMK ,,fishscapesCreel.Instantaneous.20190721,fishScapes_BOT_2019-07-21.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190721_1330_CR_fishscapesCreel.Instantaneous.20190721,BOT_boatLaunch_20190721_0700_CR_fishscapesCreel.Instantaneous.20190721,BOT_boatLaunch_20190721_07:00_CR_fishscapesCreel.Instantaneous.20190721_1,1,1,,1,0,0,0,AMK ,,fishscapesCreel.Instantaneous.20190721,fishScapes_BOT_2019-07-21.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190721_1330_CR_fishscapesCreel.Instantaneous.20190721,BOT_boatLaunch_20190721_0800_CR_fishscapesCreel.Instantaneous.20190721,BOT_boatLaunch_20190721_08:00_CR_fishscapesCreel.Instantaneous.20190721_1,1,1,,1,0,0,0,AMK ,,fishscapesCreel.Instantaneous.20190721,fishScapes_BOT_2019-07-21.csv
BOT_boatLaunch,37,BOT_boatLaunch_20190721_1330_CR_fishscapesCreel.Instantaneous.20190721,BOT_boatLaunch_20190721_0900_CR_fishscapesCreel.Instantaneous.20190721,BOT_boatLaunch_20190721_09:00_CR_fishscapesCreel.Instantaneous.20190721_1,1,1,,1,0,0,0,AMK ,,fishscapesCreel.Instantaneous.20190721,fishScapes_BOT_2019-07-21.csv
